Sample	City	Environment	ARG_Class	Abundance
ERR4450744	Jaipur	Treated	OXA-372	61
ERR4450744	Jaipur	Treated	OXA-416	2
ERR4450744	Jaipur	Treated	OXA-423	2
ERR4450744	Jaipur	Treated	OXA-427	13
ERR4450744	Jaipur	Treated	OXA-43	19
ERR4450744	Jaipur	Treated	OXA-436	3
ERR4450744	Jaipur	Treated	OXA-443	2
ERR4450744	Jaipur	Treated	OXA-444	23
ERR4450744	Jaipur	Treated	OXA-447	11
ERR4450744	Jaipur	Treated	OXA-449	2
ERR4450744	Jaipur	Treated	OXA-45	1
ERR4450744	Jaipur	Treated	OXA-454	4
ERR4450744	Jaipur	Treated	OXA-46	68
ERR4450744	Jaipur	Treated	OXA-464	1307
ERR4450744	Jaipur	Treated	OXA-465	1
ERR4450744	Jaipur	Treated	OXA-47	39
ERR4450744	Jaipur	Treated	OXA-471	1
ERR4450744	Jaipur	Treated	OXA-472	5
ERR4450744	Jaipur	Treated	OXA-475	3
ERR4450744	Jaipur	Treated	OXA-477	1
ERR4450744	Jaipur	Treated	OXA-478	13
ERR4450744	Jaipur	Treated	OXA-481	1
ERR4450744	Jaipur	Treated	OXA-485	2
ERR4450744	Jaipur	Treated	OXA-486	9
ERR4450744	Jaipur	Treated	OXA-49	5
ERR4450744	Jaipur	Treated	OXA-491	78
ERR4450744	Jaipur	Treated	OXA-493	6
ERR4450744	Jaipur	Treated	OXA-496	1
ERR4450744	Jaipur	Treated	OXA-498	1
ERR4450744	Jaipur	Treated	OXA-5	19
ERR4450744	Jaipur	Treated	OXA-50	5
ERR4450744	Jaipur	Treated	OXA-504	74
ERR4450744	Jaipur	Treated	OXA-518	1
ERR4450744	Jaipur	Treated	OXA-527	2
ERR4450744	Jaipur	Treated	OXA-53	59
ERR4450744	Jaipur	Treated	OXA-538	1
ERR4450744	Jaipur	Treated	OXA-539	21
ERR4450744	Jaipur	Treated	OXA-54	1
ERR4450744	Jaipur	Treated	OXA-540	1
ERR4450744	Jaipur	Treated	OXA-542	4
ERR4450744	Jaipur	Treated	OXA-546	5
ERR4450744	Jaipur	Treated	OXA-548	7
ERR4450744	Jaipur	Treated	OXA-55	5
ERR4450744	Jaipur	Treated	OXA-550	1
ERR4450744	Jaipur	Treated	OXA-551	20
ERR4450744	Jaipur	Treated	OXA-569	3
ERR4450744	Jaipur	Treated	OXA-57	1
ERR4450744	Jaipur	Treated	OXA-570	6
ERR4450744	Jaipur	Treated	OXA-572	3
ERR4450744	Jaipur	Treated	OXA-573	1
ERR4450744	Jaipur	Treated	OXA-574	1
ERR4450744	Jaipur	Treated	OXA-576	2
ERR4450744	Jaipur	Treated	OXA-584	1
ERR4450744	Jaipur	Treated	OXA-588	1
ERR4450744	Jaipur	Treated	OXA-589	2
ERR4450744	Jaipur	Treated	OXA-590	1
ERR4450744	Jaipur	Treated	OXA-60	2
ERR4450744	Jaipur	Treated	OXA-600	1
ERR4450744	Jaipur	Treated	OXA-606	1
ERR4450744	Jaipur	Treated	OXA-62	11
ERR4450744	Jaipur	Treated	OXA-623	1
ERR4450744	Jaipur	Treated	OXA-627	1
ERR4450744	Jaipur	Treated	OXA-63	14
ERR4450744	Jaipur	Treated	OXA-64	1
ERR4450744	Jaipur	Treated	OXA-641	43
ERR4450744	Jaipur	Treated	OXA-646	2
ERR4450744	Jaipur	Treated	OXA-648	7
ERR4450744	Jaipur	Treated	OXA-649	1
ERR4450744	Jaipur	Treated	OXA-659	6
ERR4450744	Jaipur	Treated	OXA-661	1
ERR4450744	Jaipur	Treated	OXA-665	4
ERR4450744	Jaipur	Treated	OXA-673	6
ERR4450744	Jaipur	Treated	OXA-675	1
ERR4450744	Jaipur	Treated	OXA-676	1
ERR4450744	Jaipur	Treated	OXA-7	9
ERR4450744	Jaipur	Treated	OXA-708	2
ERR4450744	Jaipur	Treated	OXA-724	1
ERR4450744	Jaipur	Treated	OXA-727	1
ERR4450744	Jaipur	Treated	OXA-728	2
ERR4450744	Jaipur	Treated	OXA-729	2
ERR4450744	Jaipur	Treated	OXA-731	10
ERR4450744	Jaipur	Treated	OXA-732	163
ERR4450744	Jaipur	Treated	OXA-777	1
ERR4450744	Jaipur	Treated	OXA-779	4
ERR4450744	Jaipur	Treated	OXA-780	20
ERR4450744	Jaipur	Treated	OXA-790	1
ERR4450744	Jaipur	Treated	OXA-818	1
ERR4450744	Jaipur	Treated	OXA-823	2
ERR4450744	Jaipur	Treated	OXA-830	7
ERR4450744	Jaipur	Treated	OXA-836	9
ERR4450744	Jaipur	Treated	OXA-837	6
ERR4450744	Jaipur	Treated	OXA-845	1
ERR4450744	Jaipur	Treated	OXA-85	16
ERR4450744	Jaipur	Treated	OXA-872	1
ERR4450744	Jaipur	Treated	OXA-896	1
ERR4450744	Jaipur	Treated	OXA-898	1
ERR4450744	Jaipur	Treated	OXA-899	4
ERR4450744	Jaipur	Treated	OXA-9	21
ERR4450744	Jaipur	Treated	OXA-900	7
ERR4450744	Jaipur	Treated	OXA-905	2
ERR4450744	Jaipur	Treated	OXA-907	1
ERR4450744	Jaipur	Treated	OXA-912	2
ERR4450744	Jaipur	Treated	OXA-915	4
ERR4450744	Jaipur	Treated	OXA-918	4
ERR4450744	Jaipur	Treated	OXA-919	1
ERR4450744	Jaipur	Treated	OXA-925	1
ERR4450744	Jaipur	Treated	OXA-926	2
ERR4450744	Jaipur	Treated	OXA-928	268
ERR4450744	Jaipur	Treated	OXA-929	4
ERR4450744	Jaipur	Treated	OXA-944	1
ERR4450744	Jaipur	Treated	OXA-947	1
ERR4450744	Jaipur	Treated	OXA-951	3
ERR4450744	Jaipur	Treated	OXA-956	2
ERR4450744	Jaipur	Treated	OXA-957	192
ERR4450744	Jaipur	Treated	OXA-96	1
ERR4450744	Jaipur	Treated	OXA-960	1
ERR4450744	Jaipur	Treated	OXA-963	1
ERR4450744	Jaipur	Treated	OXA-965	2
ERR4450744	Jaipur	Treated	OXA-978	1
ERR4450744	Jaipur	Treated	OXA-981	2
ERR4450744	Jaipur	Treated	OXA-985	1
ERR4450744	Jaipur	Treated	OXY-11-1	2
ERR4450744	Jaipur	Treated	OXY-2-23	1
ERR4450744	Jaipur	Treated	OXY-2-25	1
ERR4450744	Jaipur	Treated	OXY-4-1	3
ERR4450744	Jaipur	Treated	OXY-5-1	1
ERR4450744	Jaipur	Treated	OXY-5-10	1
ERR4450744	Jaipur	Treated	OXY-5-6	8
ERR4450744	Jaipur	Treated	OXY-6-4	1
ERR4450744	Jaipur	Treated	OXY-8-1	2
ERR4450744	Jaipur	Treated	OmpA	2839
ERR4450744	Jaipur	Treated	OpmB	904
ERR4450744	Jaipur	Treated	OpmD	133
ERR4450744	Jaipur	Treated	OpmH	1029
ERR4450744	Jaipur	Treated	OprA	1705
ERR4450744	Jaipur	Treated	OprJ	2522
ERR4450744	Jaipur	Treated	OprM	2821
ERR4450744	Jaipur	Treated	OprN	561
ERR4450744	Jaipur	Treated	OprZ	809
ERR4450744	Jaipur	Treated	PAC-1	31
ERR4450744	Jaipur	Treated	PAD-1	32
ERR4450744	Jaipur	Treated	PAM-1	63
ERR4450744	Jaipur	Treated	PAM-2	24
ERR4450744	Jaipur	Treated	PAM-3	1
ERR4450744	Jaipur	Treated	PAM-5	57
ERR4450744	Jaipur	Treated	PAU-1	102
ERR4450744	Jaipur	Treated	PC1	5
ERR4450744	Jaipur	Treated	PC1_blaZ	1
ERR4450744	Jaipur	Treated	PDC-115	1
ERR4450744	Jaipur	Treated	PDC-118	1
ERR4450744	Jaipur	Treated	PDC-130	18
ERR4450744	Jaipur	Treated	PDC-135	1
ERR4450744	Jaipur	Treated	PDC-17	1
ERR4450744	Jaipur	Treated	PDC-177	1
ERR4450744	Jaipur	Treated	PDC-178	1
ERR4450744	Jaipur	Treated	PDC-19b	1
ERR4450744	Jaipur	Treated	PDC-224	1
ERR4450744	Jaipur	Treated	PDC-239	1
ERR4450744	Jaipur	Treated	PDC-252	1
ERR4450744	Jaipur	Treated	PDC-286	1
ERR4450744	Jaipur	Treated	PDC-289	2
ERR4450744	Jaipur	Treated	PDC-300	124
ERR4450744	Jaipur	Treated	PDC-310	1
ERR4450744	Jaipur	Treated	PDC-313	1
ERR4450744	Jaipur	Treated	PDC-377	1
ERR4450744	Jaipur	Treated	PDC-416	1
ERR4450744	Jaipur	Treated	PDC-428	1
ERR4450744	Jaipur	Treated	PDC-438	1
ERR4450744	Jaipur	Treated	PDC-464	2
ERR4450744	Jaipur	Treated	PDC-467	1
ERR4450744	Jaipur	Treated	PDC-49	2
ERR4450744	Jaipur	Treated	PDC-524	1
ERR4450744	Jaipur	Treated	PDC-540	3
ERR4450744	Jaipur	Treated	PDC-541	1
ERR4450744	Jaipur	Treated	PDC-547	3
ERR4450744	Jaipur	Treated	PDC-55	1
ERR4450744	Jaipur	Treated	PDC-57	22
ERR4450744	Jaipur	Treated	PDC-610	1
ERR4450744	Jaipur	Treated	PDC-62	18
ERR4450744	Jaipur	Treated	PDC-91	1
ERR4450744	Jaipur	Treated	PEDO-1	87
ERR4450744	Jaipur	Treated	PEDO-2	32
ERR4450744	Jaipur	Treated	PEDO-3	9
ERR4450744	Jaipur	Treated	PEN-A1	4
ERR4450744	Jaipur	Treated	PEN-A16	2
ERR4450744	Jaipur	Treated	PEN-A17	1
ERR4450744	Jaipur	Treated	PEN-A2	2
ERR4450744	Jaipur	Treated	PEN-A20	2
ERR4450744	Jaipur	Treated	PEN-A22	2
ERR4450744	Jaipur	Treated	PEN-A26	3
ERR4450744	Jaipur	Treated	PEN-A29	3
ERR4450744	Jaipur	Treated	PEN-A30	1
ERR4450744	Jaipur	Treated	PEN-A37	8
ERR4450744	Jaipur	Treated	PEN-B1	5
ERR4450744	Jaipur	Treated	PEN-B2	1
ERR4450744	Jaipur	Treated	PER-1	1
ERR4450744	Jaipur	Treated	PER-12	7
ERR4450744	Jaipur	Treated	PER-4	12
ERR4450744	Jaipur	Treated	PER-6	5
ERR4450744	Jaipur	Treated	PER-7	3
ERR4450744	Jaipur	Treated	PFM-1	8
ERR4450744	Jaipur	Treated	PFM-2	9
ERR4450744	Jaipur	Treated	PJM-1	52
ERR4450744	Jaipur	Treated	PJM-2	6
ERR4450744	Jaipur	Treated	PLA-1	2
ERR4450744	Jaipur	Treated	PLN-1	20
ERR4450744	Jaipur	Treated	PME-1	6
ERR4450744	Jaipur	Treated	PNC-1	369
ERR4450744	Jaipur	Treated	PNC-3	1
ERR4450744	Jaipur	Treated	PNGM-1	19
ERR4450744	Jaipur	Treated	POM-1	42
ERR4450744	Jaipur	Treated	PRC-1	24
ERR4450744	Jaipur	Treated	PST-1	4
ERR4450744	Jaipur	Treated	PSV-1	2
ERR4450744	Jaipur	Treated	PSZ-1	69
ERR4450744	Jaipur	Treated	Paer_CpxR	4427
ERR4450744	Jaipur	Treated	Paer_catB6	79
ERR4450744	Jaipur	Treated	Paer_catB7	38
ERR4450744	Jaipur	Treated	Paer_emrE	123
ERR4450744	Jaipur	Treated	Paer_soxR	190
ERR4450744	Jaipur	Treated	ParR	2919
ERR4450744	Jaipur	Treated	ParS	2747
ERR4450744	Jaipur	Treated	Pmir_dfrA6	2
ERR4450744	Jaipur	Treated	PmpM	1440
ERR4450744	Jaipur	Treated	PmrF	2879
ERR4450744	Jaipur	Treated	QepA1	85
ERR4450744	Jaipur	Treated	QepA2	33
ERR4450744	Jaipur	Treated	QepA4	22
ERR4450744	Jaipur	Treated	QnrA5	1
ERR4450744	Jaipur	Treated	QnrAS	119
ERR4450744	Jaipur	Treated	QnrB10	1
ERR4450744	Jaipur	Treated	QnrB15	3
ERR4450744	Jaipur	Treated	QnrB22	9
ERR4450744	Jaipur	Treated	QnrB23	2
ERR4450744	Jaipur	Treated	QnrB24	1
ERR4450744	Jaipur	Treated	QnrB28	1
ERR4450744	Jaipur	Treated	QnrB31	3
ERR4450744	Jaipur	Treated	QnrB32	2
ERR4450744	Jaipur	Treated	QnrB33	7
ERR4450744	Jaipur	Treated	QnrB36	1
ERR4450744	Jaipur	Treated	QnrB38	4
ERR4450744	Jaipur	Treated	QnrB47	6
ERR4450744	Jaipur	Treated	QnrB55	2
ERR4450744	Jaipur	Treated	QnrB65	5
ERR4450744	Jaipur	Treated	QnrB66	5
ERR4450744	Jaipur	Treated	QnrB77	1
ERR4450744	Jaipur	Treated	QnrC	2
ERR4450744	Jaipur	Treated	QnrD1	4
ERR4450744	Jaipur	Treated	QnrD2	3
ERR4450744	Jaipur	Treated	QnrS1	4
ERR4450744	Jaipur	Treated	QnrS2	9
ERR4450744	Jaipur	Treated	QnrS3	10
ERR4450744	Jaipur	Treated	QnrS4	5
ERR4450744	Jaipur	Treated	QnrS5	15
ERR4450744	Jaipur	Treated	QnrS6	38
ERR4450744	Jaipur	Treated	QnrS8	27
ERR4450744	Jaipur	Treated	QnrS9	36
ERR4450744	Jaipur	Treated	QnrVC1	34
ERR4450744	Jaipur	Treated	QnrVC3	28
ERR4450744	Jaipur	Treated	QnrVC4	66
ERR4450744	Jaipur	Treated	QnrVC6	8
ERR4450744	Jaipur	Treated	QnrVC7	7
ERR4450744	Jaipur	Treated	R39	2
ERR4450744	Jaipur	Treated	RAA-1	30
ERR4450744	Jaipur	Treated	RAD-1	107
ERR4450744	Jaipur	Treated	RAHN-2	1
ERR4450744	Jaipur	Treated	RAHN-3	1
ERR4450744	Jaipur	Treated	RASA-1	11
ERR4450744	Jaipur	Treated	RATA-1	42
ERR4450744	Jaipur	Treated	RATA-2	57
ERR4450744	Jaipur	Treated	RCP-1	28
ERR4450744	Jaipur	Treated	ROB-1	3
ERR4450744	Jaipur	Treated	ROB-12	8
ERR4450744	Jaipur	Treated	ROB-5	1
ERR4450744	Jaipur	Treated	RSA1-1	114
ERR4450744	Jaipur	Treated	RSA2-1	6
ERR4450744	Jaipur	Treated	RSC1-1	28
ERR4450744	Jaipur	Treated	RSD1-1	66
ERR4450744	Jaipur	Treated	RSD2-1	38
ERR4450744	Jaipur	Treated	RSD2-2	349
ERR4450744	Jaipur	Treated	RUB-1	5
ERR4450744	Jaipur	Treated	RanA	9579
ERR4450744	Jaipur	Treated	RanB	2259
ERR4450744	Jaipur	Treated	RbpA	43
ERR4450744	Jaipur	Treated	Rfas_cmr	96
ERR4450744	Jaipur	Treated	RlmA(II)	140
ERR4450744	Jaipur	Treated	Rm3	99
ERR4450744	Jaipur	Treated	Rsph_ampC_BLA	24
ERR4450744	Jaipur	Treated	Rv1877	326
ERR4450744	Jaipur	Treated	Rv2856	117
ERR4450744	Jaipur	Treated	SAT-2	13
ERR4450744	Jaipur	Treated	SAT-3	7
ERR4450744	Jaipur	Treated	SAT-4	39
ERR4450744	Jaipur	Treated	SCO-1	34
ERR4450744	Jaipur	Treated	SED-1	8
ERR4450744	Jaipur	Treated	SED-2	5
ERR4450744	Jaipur	Treated	SFB-1	4
ERR4450744	Jaipur	Treated	SFC-1	1
ERR4450744	Jaipur	Treated	SFC-2	1
ERR4450744	Jaipur	Treated	SFDC-1	26
ERR4450744	Jaipur	Treated	SFH-1	5
ERR4450744	Jaipur	Treated	SFO-1	1
ERR4450744	Jaipur	Treated	SGM-1	2
ERR4450744	Jaipur	Treated	SGM-2	2
ERR4450744	Jaipur	Treated	SGM-4	1
ERR4450744	Jaipur	Treated	SGM-5	4
ERR4450744	Jaipur	Treated	SGM-6	1
ERR4450744	Jaipur	Treated	SHD-1	4
ERR4450744	Jaipur	Treated	SHN-1	3
ERR4450744	Jaipur	Treated	SHV-107	1
ERR4450744	Jaipur	Treated	SHV-124	1
ERR4450744	Jaipur	Treated	SHV-137	2
ERR4450744	Jaipur	Treated	SHV-149	1
ERR4450744	Jaipur	Treated	SHV-167	1
ERR4450744	Jaipur	Treated	SHV-193	2
ERR4450744	Jaipur	Treated	SHV-21	1
ERR4450744	Jaipur	Treated	SHV-22	1
ERR4450744	Jaipur	Treated	SHV-243	1
ERR4450744	Jaipur	Treated	SHV-34	4
ERR4450744	Jaipur	Treated	SHV-41	4
ERR4450744	Jaipur	Treated	SHV-53	12
ERR4450744	Jaipur	Treated	SHV-56	2
ERR4450744	Jaipur	Treated	SHV-70	1
ERR4450744	Jaipur	Treated	SHV-9	3
ERR4450744	Jaipur	Treated	SIE-1	23
ERR4450744	Jaipur	Treated	SLB-1	24
ERR4450744	Jaipur	Treated	SMB-1	37
ERR4450744	Jaipur	Treated	SPG-1	47
ERR4450744	Jaipur	Treated	SPM-1	11
ERR4450744	Jaipur	Treated	SPN79-1	23
ERR4450744	Jaipur	Treated	SPR-1	9
ERR4450744	Jaipur	Treated	SPS-1	45
ERR4450744	Jaipur	Treated	SPU-1	12
ERR4450744	Jaipur	Treated	SRT-1	60
ERR4450744	Jaipur	Treated	SRT-2	9
ERR4450744	Jaipur	Treated	SRT-3	39
ERR4450744	Jaipur	Treated	SRT-4	6
ERR4450744	Jaipur	Treated	SSA	42
ERR4450744	Jaipur	Treated	SST-1	2
ERR4450744	Jaipur	Treated	STA-1	12
ERR4450744	Jaipur	Treated	Saga_mprF	99
ERR4450744	Jaipur	Treated	SatA	24
ERR4450744	Jaipur	Treated	Saur_FosB	23
ERR4450744	Jaipur	Treated	Saur_LmrS	430
ERR4450744	Jaipur	Treated	Saur_mupA_MUP	7664
ERR4450744	Jaipur	Treated	Saur_mupB_MUP	7930
ERR4450744	Jaipur	Treated	Saur_norA	33
ERR4450744	Jaipur	Treated	Scoh_vga(E)	718
ERR4450744	Jaipur	Treated	Sent_cmlA	694
ERR4450744	Jaipur	Treated	Sfle_acrA	20
ERR4450744	Jaipur	Treated	Sfra_tlrB_TYL	111
ERR4450744	Jaipur	Treated	Sint_ACT_CHL	3
ERR4450744	Jaipur	Treated	Sliv_cmlR	63
ERR4450744	Jaipur	Treated	Spyo_ErmA_MLSb	80
ERR4450744	Jaipur	Treated	Ssui_ACT_CHL	4
ERR4450744	Jaipur	Treated	Sven_rox	273
ERR4450744	Jaipur	Treated	TEM-109	1
ERR4450744	Jaipur	Treated	TEM-112	2
ERR4450744	Jaipur	Treated	TEM-117	4
ERR4450744	Jaipur	Treated	TEM-124	1
ERR4450744	Jaipur	Treated	TEM-128	1
ERR4450744	Jaipur	Treated	TEM-132	1
ERR4450744	Jaipur	Treated	TEM-146	23
ERR4450744	Jaipur	Treated	TEM-153	1
ERR4450744	Jaipur	Treated	TEM-178	1
ERR4450744	Jaipur	Treated	TEM-192	27
ERR4450744	Jaipur	Treated	TEM-193	1
ERR4450744	Jaipur	Treated	TEM-194	4
ERR4450744	Jaipur	Treated	TEM-199	3
ERR4450744	Jaipur	Treated	TEM-238	4
ERR4450744	Jaipur	Treated	TEM-251	1
ERR4450744	Jaipur	Treated	TEM-47	1
ERR4450744	Jaipur	Treated	TEM-60	1
ERR4450744	Jaipur	Treated	TEM-7	1
ERR4450744	Jaipur	Treated	TEM-90	19
ERR4450744	Jaipur	Treated	TEM-95	19
ERR4450744	Jaipur	Treated	TER-1	9
ERR4450744	Jaipur	Treated	TER-2	17
ERR4450744	Jaipur	Treated	THIN-B	58
ERR4450744	Jaipur	Treated	TLA-1	31
ERR4450744	Jaipur	Treated	TLA-2	58
ERR4450744	Jaipur	Treated	TLA-3	20
ERR4450744	Jaipur	Treated	TMB-1	5
ERR4450744	Jaipur	Treated	TRU-1	25
ERR4450744	Jaipur	Treated	TTU-1	2
ERR4450744	Jaipur	Treated	TUS-1	4
ERR4450744	Jaipur	Treated	TaeA	11533
ERR4450744	Jaipur	Treated	ThfT	75
ERR4450744	Jaipur	Treated	TolC	1142
ERR4450744	Jaipur	Treated	TriA	387
ERR4450744	Jaipur	Treated	TriB	221
ERR4450744	Jaipur	Treated	TriC	3274
ERR4450744	Jaipur	Treated	TxR	26287
ERR4450744	Jaipur	Treated	VAM-1	8
ERR4450744	Jaipur	Treated	VCC-1	4
ERR4450744	Jaipur	Treated	VEB-1	20
ERR4450744	Jaipur	Treated	VEB-10	29
ERR4450744	Jaipur	Treated	VEB-11	1
ERR4450744	Jaipur	Treated	VEB-14	1098
ERR4450744	Jaipur	Treated	VEB-17	24
ERR4450744	Jaipur	Treated	VEB-20	4
ERR4450744	Jaipur	Treated	VEB-22	1
ERR4450744	Jaipur	Treated	VEB-24	2
ERR4450744	Jaipur	Treated	VEB-3	156
ERR4450744	Jaipur	Treated	VEB-32	1
ERR4450744	Jaipur	Treated	VEB-33	2
ERR4450744	Jaipur	Treated	VEB-37	1
ERR4450744	Jaipur	Treated	VEB-39	6
ERR4450744	Jaipur	Treated	VEB-4	3
ERR4450744	Jaipur	Treated	VEB-5	7
ERR4450744	Jaipur	Treated	VEB-6	1
ERR4450744	Jaipur	Treated	VEB-7	7
ERR4450744	Jaipur	Treated	VIM-13	2
ERR4450744	Jaipur	Treated	VIM-18	6
ERR4450744	Jaipur	Treated	VIM-20	1
ERR4450744	Jaipur	Treated	VIM-29	1
ERR4450744	Jaipur	Treated	VIM-34	1
ERR4450744	Jaipur	Treated	VIM-38	2
ERR4450744	Jaipur	Treated	VIM-39	1
ERR4450744	Jaipur	Treated	VIM-42	1
ERR4450744	Jaipur	Treated	VIM-46	2
ERR4450744	Jaipur	Treated	VIM-56	2
ERR4450744	Jaipur	Treated	VIM-7	9
ERR4450744	Jaipur	Treated	VIM-70	1
ERR4450744	Jaipur	Treated	VIM-71	1
ERR4450744	Jaipur	Treated	VIM-80	2
ERR4450744	Jaipur	Treated	VMB-1	6
ERR4450744	Jaipur	Treated	Vang_ACT_CHL	13
ERR4450744	Jaipur	Treated	VatI	197
ERR4450744	Jaipur	Treated	Vcho_varG	13
ERR4450744	Jaipur	Treated	WUS-1	4
ERR4450744	Jaipur	Treated	YEM-1	12
ERR4450744	Jaipur	Treated	YOC-1	8
ERR4450744	Jaipur	Treated	YRC-1	7
ERR4450744	Jaipur	Treated	YajC	1273
ERR4450744	Jaipur	Treated	Yent_y56	20
ERR4450744	Jaipur	Treated	YojI	3624
ERR4450744	Jaipur	Treated	ZOG-1	12
ERR4450744	Jaipur	Treated	aad(6)	40
ERR4450744	Jaipur	Treated	aadA	114
ERR4450744	Jaipur	Treated	aadA10	39
ERR4450744	Jaipur	Treated	aadA11	30
ERR4450744	Jaipur	Treated	aadA12	25
ERR4450744	Jaipur	Treated	aadA13	66
ERR4450744	Jaipur	Treated	aadA14	11
ERR4450744	Jaipur	Treated	aadA16	47
ERR4450744	Jaipur	Treated	aadA17	5
ERR4450744	Jaipur	Treated	aadA2	290
ERR4450744	Jaipur	Treated	aadA22	1
ERR4450744	Jaipur	Treated	aadA23	769
ERR4450744	Jaipur	Treated	aadA24	101
ERR4450744	Jaipur	Treated	aadA25	5
ERR4450744	Jaipur	Treated	aadA27	4
ERR4450744	Jaipur	Treated	aadA4	114
ERR4450744	Jaipur	Treated	aadA5	287
ERR4450744	Jaipur	Treated	aadA6	83
ERR4450744	Jaipur	Treated	aadA6/aadA10	148
ERR4450744	Jaipur	Treated	aadA7	39
ERR4450744	Jaipur	Treated	aadA8	1
ERR4450744	Jaipur	Treated	aadA9	27
ERR4450744	Jaipur	Treated	aadK	18
ERR4450744	Jaipur	Treated	aadS	785
ERR4450744	Jaipur	Treated	aadT	115
ERR4450744	Jaipur	Treated	abcA	341
ERR4450744	Jaipur	Treated	abeM	461
ERR4450744	Jaipur	Treated	abeS	347
ERR4450744	Jaipur	Treated	acrB	5271
ERR4450744	Jaipur	Treated	acrD	3491
ERR4450744	Jaipur	Treated	adeA	271
ERR4450744	Jaipur	Treated	adeB	2138
ERR4450744	Jaipur	Treated	adeC	374
ERR4450744	Jaipur	Treated	adeF	2107
ERR4450744	Jaipur	Treated	adeG	630
ERR4450744	Jaipur	Treated	adeH	329
ERR4450744	Jaipur	Treated	adeI	898
ERR4450744	Jaipur	Treated	adeJ	3951
ERR4450744	Jaipur	Treated	adeK	997
ERR4450744	Jaipur	Treated	adeL	2879
ERR4450744	Jaipur	Treated	adeN	390
ERR4450744	Jaipur	Treated	adeR	1855
ERR4450744	Jaipur	Treated	adeS	1121
ERR4450744	Jaipur	Treated	almE	530
ERR4450744	Jaipur	Treated	almF	2
ERR4450744	Jaipur	Treated	almG	31
ERR4450744	Jaipur	Treated	amrA	243
ERR4450744	Jaipur	Treated	amrB	1217
ERR4450744	Jaipur	Treated	apmA	77
ERR4450744	Jaipur	Treated	arlR	8483
ERR4450744	Jaipur	Treated	arlS	6493
ERR4450744	Jaipur	Treated	armA	1
ERR4450744	Jaipur	Treated	arnA	3232
ERR4450744	Jaipur	Treated	arr-1	66
ERR4450744	Jaipur	Treated	arr-2	44
ERR4450744	Jaipur	Treated	arr-3	194
ERR4450744	Jaipur	Treated	arr-4	14
ERR4450744	Jaipur	Treated	arr-5	4
ERR4450744	Jaipur	Treated	arr-7	2
ERR4450744	Jaipur	Treated	arr-8	10
ERR4450744	Jaipur	Treated	bacA	4538
ERR4450744	Jaipur	Treated	basS	2990
ERR4450744	Jaipur	Treated	bcr-1	2024
ERR4450744	Jaipur	Treated	bcrA	12488
ERR4450744	Jaipur	Treated	bcrB	4
ERR4450744	Jaipur	Treated	bcrC	303
ERR4450744	Jaipur	Treated	blaC	2
ERR4450744	Jaipur	Treated	blaF	6
ERR4450744	Jaipur	Treated	blaR1	200
ERR4450744	Jaipur	Treated	blaS1	2
ERR4450744	Jaipur	Treated	blt	60
ERR4450744	Jaipur	Treated	bmr	11
ERR4450744	Jaipur	Treated	carA	4288
ERR4450744	Jaipur	Treated	catA1	3
ERR4450744	Jaipur	Treated	catA4	39
ERR4450744	Jaipur	Treated	catA8	8
ERR4450744	Jaipur	Treated	catB10	130
ERR4450744	Jaipur	Treated	catB11	65
ERR4450744	Jaipur	Treated	catB2	90
ERR4450744	Jaipur	Treated	catB3	385
ERR4450744	Jaipur	Treated	catB8	233
ERR4450744	Jaipur	Treated	catB9	73
ERR4450744	Jaipur	Treated	catII	28
ERR4450744	Jaipur	Treated	catIII	31
ERR4450744	Jaipur	Treated	catP	24
ERR4450744	Jaipur	Treated	catQ	209
ERR4450744	Jaipur	Treated	catS	17
ERR4450744	Jaipur	Treated	catV	25
ERR4450744	Jaipur	Treated	cdeA	997
ERR4450744	Jaipur	Treated	ceoA	247
ERR4450744	Jaipur	Treated	ceoB	2450
ERR4450744	Jaipur	Treated	cepA	122
ERR4450744	Jaipur	Treated	cfr(B)	266
ERR4450744	Jaipur	Treated	cfr(D)	896
ERR4450744	Jaipur	Treated	cfrA	264
ERR4450744	Jaipur	Treated	cfrC	1384
ERR4450744	Jaipur	Treated	cfrE	344
ERR4450744	Jaipur	Treated	chrB	144
ERR4450744	Jaipur	Treated	cipA	321
ERR4450744	Jaipur	Treated	clbA	262
ERR4450744	Jaipur	Treated	clbB	424
ERR4450744	Jaipur	Treated	clbC	324
ERR4450744	Jaipur	Treated	clcD	9
ERR4450744	Jaipur	Treated	cmeA	147
ERR4450744	Jaipur	Treated	cmeB	8954
ERR4450744	Jaipur	Treated	cmeC	188
ERR4450744	Jaipur	Treated	cmeR	47
ERR4450744	Jaipur	Treated	cmlA4	92
ERR4450744	Jaipur	Treated	cmlA5	577
ERR4450744	Jaipur	Treated	cmlA6	15
ERR4450744	Jaipur	Treated	cmlA8	21
ERR4450744	Jaipur	Treated	cmlA9	221
ERR4450744	Jaipur	Treated	cmlB	162
ERR4450744	Jaipur	Treated	cmlB1	59
ERR4450744	Jaipur	Treated	cmlv	454
ERR4450744	Jaipur	Treated	cmrA	237
ERR4450744	Jaipur	Treated	cmx	252
ERR4450744	Jaipur	Treated	cpaA	10
ERR4450744	Jaipur	Treated	cph	8
ERR4450744	Jaipur	Treated	cphA3	1
ERR4450744	Jaipur	Treated	cphA4	13
ERR4450744	Jaipur	Treated	cphA5	7
ERR4450744	Jaipur	Treated	cphA7	3
